Model,Readout Train Data,Readout Test Data,Train Accuracy,Test Accuracy,Readout Type,Predicted Prob_false,Predicted Prob_true,Predicted Outcome,Actual Outcome,Stimulus Name,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.4475033093938675,0.5524966906061325,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0032,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.36432087128452073,0.6356791287154793,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0033,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.3932637422352896,0.6067362577647104,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0034,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.7210390871224646,0.2789609128775355,0,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.8013808349872966,0.1986191650127034,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.8816139706942652,0.11838602930573486,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.4764683026183384,0.5235316973816616,1,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.6477154938404772,0.35228450615952284,0,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.35466022095348904,0.645339779046511,1,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.49995752384357717,0.5000424761564228,1,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.8026273868517545,0.19737261314824547,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.6785960990627409,0.32140390093725907,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.22675254839220393,0.7732474516077961,1,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.8052024825107952,0.19479751748920485,0,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.40131114737737983,0.5986888526226202,1,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.7588218212562315,0.24117817874376846,0,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.43914417062440325,0.5608558293755967,1,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.5927283215411611,0.40727167845883894,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.7898052645748037,0.21019473542519626,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.8528022785833131,0.1471977214166869,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.6241448795231459,0.37585512047685404,0,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.782314995844438,0.21768500415556197,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.35856164451867034,0.6414383554813297,1,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.6428529878580547,0.3571470121419454,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.7980923653055956,0.20190763469440445,0,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.5923892915757818,0.40761070842421815,0,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.6214188559366941,0.3785811440633059,0,1,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6724137931034483,0.6796116504854369,B,0.392028372323186,0.607971627676814,1,0,pilot_linking_nl6_aCyl_bCube_occ1_dis1_boxroom-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6917367523291618,0.3082632476708382,0,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6957345924661527,0.3042654075338473,0,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6421082739814499,0.3578917260185501,0,1,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6416357677430464,0.3583642322569536,0,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.4662457350265654,0.5337542649734346,1,1,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6599525928026497,0.3400474071973502,0,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6327185762732799,0.3672814237267202,0,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.49384655015191403,0.506153449848086,1,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6953320242867005,0.30466797571329945,0,1,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.4604583316717721,0.5395416683282279,1,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.649263592160026,0.35073640783997395,0,1,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6457517470288626,0.3542482529711374,0,1,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.5739480083695013,0.42605199163049867,0,1,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.5392043269621773,0.4607956730378227,0,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.640154237877218,0.35984576212278196,0,1,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.5735378005111731,0.42646219948882685,0,1,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.5852545458128775,0.41474545418712255,0,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6662498248375452,0.3337501751624547,0,1,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6494600575635745,0.3505399424364255,0,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7010911113545149,0.2989088886454851,0,0,pilot_linking_nl1-5_aNone_bCube_occ0_dis0_boxroom-familiarization-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7535306792197414,0.24646932078025868,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7612071148481855,0.23879288515181452,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.8408068091822161,0.159193190817784,0,1,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.719583354866803,0.280416645133197,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.9200042282021993,0.07999577179780068,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.8221152475709784,0.17788475242902155,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.5327403343313515,0.46725966566864857,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7245148334090585,0.2754851665909415,0,1,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7531392901181165,0.24686070988188347,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6568913908507017,0.3431086091492983,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7456639063761086,0.2543360936238915,0,1,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6067466553291094,0.3932533446708906,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6290078924650953,0.3709921075349047,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7866283337089088,0.21337166629109114,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.5359116221387046,0.4640883778612955,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6290226254439916,0.37097737455600843,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.43263159382354843,0.5673684061764516,1,1,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.8263049401504936,0.1736950598495064,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.4476339789095586,0.5523660210904414,1,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7282709157589766,0.27172908424102343,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.619775253669079,0.380224746330921,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.6839041383403023,0.3160958616596977,0,1,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7663222829309386,0.23367771706906132,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.7484624039725142,0.2515375960274858,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.8495151900344036,0.1504848099655964,0,0,pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.3908365756031126,0.6091634243968874,1,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.23465566425342332,0.7653443357465767,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.3470468492699269,0.6529531507300731,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.4401630299223319,0.5598369700776681,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.37028987837408434,0.6297101216259157,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.4863402271352518,0.5136597728647482,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.40161574658425925,0.5983842534157408,1,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.3571959417809124,0.6428040582190876,1,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.40552120968716754,0.5944787903128325,1,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.3964057314702737,0.6035942685297263,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.2018539703958927,0.7981460296041073,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.47210008896326094,0.5278999110367391,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.37772006084521514,0.6222799391547849,1,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.20467433421560466,0.7953256657843953,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.18854947564398794,0.8114505243560121,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.34226340398807975,0.6577365960119202,1,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.3515875098034965,0.6484124901965035,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.26877341222273043,0.7312265877772696,1,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.5519828601608386,0.44801713983916136,0,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.20430971746805637,0.7956902825319436,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.4859985805664776,0.5140014194335224,1,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.24006856588236258,0.7599314341176374,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.34994580447761325,0.6500541955223867,1,1,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
CSWM,linking,linking,0.6851179673321234,0.6262135922330098,C,0.37087864735840437,0.6291213526415956,1,0,pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,linking,0,Contrastive,linking,0
